order_id,customer_id,order_date,product_name,category,quantity,unit_price,revenue
ORD-000738,CUST-0231,2023-08-23,STEM Robot Kit,Toys,1,14.60,14.60
ORD-000739,CUST-0128,2023-12-04,Protein Bar Box,Grocery,1,10.37,10.37
ORD-000740,CUST-0362,2023-08-28,Wooden Puzzle,Toys,1,84.16,84.16
ORD-000741,CUST-0068,2023-12-26,Pet Grooming Brush,Pet Supplies,1,31.16,31.16
ORD-000742,CUST-0336,2024-12-13,Desk Cable Tray,Office,2,52.70,105.40
ORD-000743,CUST-0106,2023-12-06,Insulated Cooler,Outdoor,1,17.36,17.36
ORD-000744,CUST-0198,2023-04-16,Ergonomic Chair Cushion,Office,2,51.46,102.92
ORD-000745,CUST-0138,2024-07-07,Desk Cable Tray,Office,1,84.68,84.68
ORD-000746,CUST-0056,2023-04-13,Solar Power Bank,Outdoor,1,72.42,72.42
ORD-000747,CUST-0062,2023-02-11,Ergonomic Chair Cushion,Office,1,13.11,13.11
ORD-000748,CUST-0388,2024-10-11,Solar Power Bank,Outdoor,2,74.02,148.04
ORD-000749,CUST-0020,2023-08-14,Camping Lantern,Outdoor,1,123.21,123.21
ORD-000750,CUST-0113,2023-04-04,Camping Lantern,Outdoor,1,19.60,19.60
ORD-000751,CUST-0040,2023-08-23,Cat Window Perch,Pet Supplies,2,29.58,59.16
ORD-000752,CUST-0086,2023-12-22,Building Blocks Set,Toys,1,15.17,15.17
ORD-000753,CUST-0186,2023-06-20,Ergonomic Chair Cushion,Office,2,13.58,27.16
ORD-000754,CUST-0399,2024-05-12,Picnic Blanket,Outdoor,1,20.12,20.12
ORD-000755,CUST-0250,2024-01-01,Cat Window Perch,Pet Supplies,3,47.47,142.41
ORD-000756,CUST-0290,2024-08-28,Organic Olive Oil,Grocery,1,32.38,32.38
ORD-000757,CUST-0395,2024-02-26,Monitor Arm,Office,3,51.79,155.37
ORD-000758,CUST-0187,2023-12-13,Organic Dog Treats,Pet Supplies,1,44.86,44.86
ORD-000759,CUST-0120,2024-05-28,Organic Dog Treats,Pet Supplies,4,31.64,126.56
ORD-000760,CUST-0044,2024-12-28,Organic Dog Treats,Pet Supplies,1,9.54,9.54
ORD-000761,CUST-0053,2023-09-07,STEM Robot Kit,Toys,1,22.73,22.73
ORD-000762,CUST-0335,2023-04-25,STEM Robot Kit,Toys,1,42.38,42.38
ORD-000763,CUST-0062,2024-05-11,Ergonomic Chair Cushion,Office,1,48.31,48.31
ORD-000764,CUST-0164,2024-03-05,Cat Window Perch,Pet Supplies,1,28.77,28.77
ORD-000765,CUST-0171,2023-09-19,Desk Cable Tray,Office,1,25.51,25.51
ORD-000766,CUST-0242,2023-11-11,Organic Olive Oil,Grocery,1,24.83,24.83
ORD-000767,CUST-0113,2023-08-31,Pet Grooming Brush,Pet Supplies,1,20.75,20.75
ORD-000768,CUST-0283,2024-10-06,Pet Grooming Brush,Pet Supplies,1,29.54,29.54
ORD-000769,CUST-0224,2023-06-15,Picnic Blanket,Outdoor,1,65.09,65.09
ORD-000770,CUST-0184,2023-06-02,STEM Robot Kit,Toys,1,81.14,81.14
ORD-000771,CUST-0017,2024-08-11,Travel Water Bowl,Pet Supplies,2,9.33,18.66
ORD-000772,CUST-0179,2023-07-10,Artisan Coffee Beans,Grocery,2,24.03,48.06
ORD-000773,CUST-0342,2024-04-22,Monitor Arm,Office,2,90.50,181.00
ORD-000774,CUST-0160,2024-12-27,Pet Grooming Brush,Pet Supplies,1,9.44,9.44
ORD-000775,CUST-0016,2023-07-28,Ergonomic Chair Cushion,Office,4,25.47,101.88
ORD-000776,CUST-0277,2023-12-31,Wooden Puzzle,Toys,1,15.56,15.56
ORD-000777,CUST-0308,2023-05-31,Cat Window Perch,Pet Supplies,1,43.96,43.96
ORD-000778,CUST-0130,2024-06-05,Granola Variety Pack,Grocery,1,17.97,17.97
ORD-000779,CUST-0423,2023-12-24,Ergonomic Chair Cushion,Office,1,12.15,12.15
ORD-000780,CUST-0360,2023-02-03,Notebook Set,Office,2,26.40,52.80
ORD-000781,CUST-0132,2024-11-24,Cat Window Perch,Pet Supplies,2,8.96,17.92
ORD-000782,CUST-0091,2024-01-26,Pet Grooming Brush,Pet Supplies,1,31.80,31.80
ORD-000783,CUST-0428,2024-06-29,Organic Dog Treats,Pet Supplies,1,42.86,42.86
ORD-000784,CUST-0054,2023-12-27,Artisan Coffee Beans,Grocery,1,16.70,16.70
ORD-000785,CUST-0264,2023-12-02,Monitor Arm,Office,1,12.70,12.70
ORD-000786,CUST-0378,2023-12-30,Building Blocks Set,Toys,1,83.38,83.38
ORD-000787,CUST-0146,2024-05-31,Wooden Puzzle,Toys,1,75.03,75.03
ORD-000788,CUST-0070,2023-11-26,Notebook Set,Office,2,13.21,26.42
ORD-000789,CUST-0010,2024-04-30,STEM Robot Kit,Toys,2,15.57,31.14
ORD-000790,CUST-0009,2023-10-17,Picnic Blanket,Outdoor,3,68.63,205.89
ORD-000791,CUST-0171,2024-11-19,Pet Grooming Brush,Pet Supplies,2,30.62,61.24
ORD-000792,CUST-0055,2024-03-22,Ergonomic Chair Cushion,Office,1,87.11,87.11
ORD-000793,CUST-0271,2024-03-17,Protein Bar Box,Grocery,1,26.11,26.11
ORD-000794,CUST-0251,2023-12-25,Cat Window Perch,Pet Supplies,1,29.95,29.95
ORD-000795,CUST-0006,2024-07-23,Organic Dog Treats,Pet Supplies,1,9.07,9.07
ORD-000796,CUST-0292,2023-09-14,Wooden Puzzle,Toys,1,79.14,79.14
ORD-000797,CUST-0456,2024-05-07,STEM Robot Kit,Toys,2,21.60,43.20
ORD-000798,CUST-0374,2023-07-10,Camping Lantern,Outdoor,1,73.76,73.76
ORD-000799,CUST-0205,2023-03-21,Pet Grooming Brush,Pet Supplies,1,21.12,21.12
ORD-000800,CUST-0043,2024-04-26,Pet Grooming Brush,Pet Supplies,2,29.56,59.12
ORD-000801,CUST-0164,2024-08-13,Organic Dog Treats,Pet Supplies,2,28.87,57.74
ORD-000802,CUST-0460,2024-11-07,Artisan Coffee Beans,Grocery,4,34.94,139.76
ORD-000803,CUST-0063,2024-07-11,Protein Bar Box,Grocery,1,9.46,9.46
ORD-000804,CUST-0458,2023-12-16,Insulated Cooler,Outdoor,2,66.58,133.16
ORD-000805,CUST-0480,2023-11-20,Wooden Puzzle,Toys,2,84.35,168.70
ORD-000806,CUST-0126,2024-11-21,Pet Grooming Brush,Pet Supplies,1,9.04,9.04
ORD-000807,CUST-0001,2024-03-08,Camping Lantern,Outdoor,2,69.23,138.46
ORD-000808,CUST-0152,2023-04-07,Protein Bar Box,Grocery,1,17.76,17.76
ORD-000809,CUST-0318,2023-05-26,Desk Cable Tray,Office,1,86.89,86.89
ORD-000810,CUST-0390,2023-10-05,Building Blocks Set,Toys,1,15.66,15.66
ORD-000811,CUST-0368,2023-10-31,Protein Bar Box,Grocery,2,10.55,21.10
ORD-000812,CUST-0017,2024-08-24,Organic Dog Treats,Pet Supplies,2,20.54,41.08
ORD-000813,CUST-0432,2023-08-27,Pet Grooming Brush,Pet Supplies,1,20.19,20.19
ORD-000814,CUST-0024,2024-12-29,Solar Power Bank,Outdoor,1,19.97,19.97
ORD-000815,CUST-0131,2023-01-14,Camping Lantern,Outdoor,2,41.31,82.62
ORD-000816,CUST-0369,2023-09-23,Camping Lantern,Outdoor,2,68.20,136.40
ORD-000817,CUST-0036,2024-01-27,Organic Olive Oil,Grocery,1,10.50,10.50
ORD-000818,CUST-0386,2023-09-25,Camping Lantern,Outdoor,2,67.49,134.98
ORD-000819,CUST-0067,2023-11-05,Camping Lantern,Outdoor,2,18.84,37.68
ORD-000820,CUST-0080,2023-11-03,Camping Lantern,Outdoor,2,132.62,265.24
ORD-000821,CUST-0422,2024-10-25,Building Blocks Set,Toys,1,23.94,23.94
ORD-000822,CUST-0162,2024-05-04,STEM Robot Kit,Toys,1,15.19,15.19
ORD-000823,CUST-0316,2024-09-24,Pet Grooming Brush,Pet Supplies,1,28.40,28.40
ORD-000824,CUST-0476,2023-03-29,Travel Water Bowl,Pet Supplies,3,30.48,91.44
ORD-000825,CUST-0010,2023-07-16,Pet Grooming Brush,Pet Supplies,1,46.21,46.21
ORD-000826,CUST-0008,2024-11-06,Camping Lantern,Outdoor,1,71.34,71.34
ORD-000827,CUST-0014,2024-04-24,STEM Robot Kit,Toys,1,76.43,76.43
ORD-000828,CUST-0040,2023-11-02,Ergonomic Chair Cushion,Office,1,26.47,26.47
ORD-000829,CUST-0439,2024-02-23,Insulated Cooler,Outdoor,1,74.24,74.24
ORD-000830,CUST-0202,2023-05-09,STEM Robot Kit,Toys,2,79.47,158.94
ORD-000831,CUST-0078,2024-01-29,Monitor Arm,Office,1,12.33,12.33
ORD-000832,CUST-0381,2024-01-05,Picnic Blanket,Outdoor,1,19.32,19.32
ORD-000833,CUST-0169,2023-05-11,Camping Lantern,Outdoor,2,135.69,271.38
ORD-000834,CUST-0227,2023-09-05,Artisan Coffee Beans,Grocery,2,17.70,35.40
ORD-000835,CUST-0001,2023-11-06,Insulated Cooler,Outdoor,2,19.54,39.08
ORD-000836,CUST-0127,2023-01-22,STEM Robot Kit,Toys,1,82.91,82.91
ORD-000837,CUST-0001,2023-02-08,Wooden Puzzle,Toys,1,47.09,47.09
ORD-000838,CUST-0176,2024-02-20,Insulated Cooler,Outdoor,2,133.17,266.34
ORD-000839,CUST-0013,2023-10-09,Granola Variety Pack,Grocery,1,10.53,10.53
ORD-000840,CUST-0230,2024-07-16,Organic Olive Oil,Grocery,1,24.18,24.18
ORD-000841,CUST-0073,2023-10-31,Board Game Deluxe,Toys,1,15.32,15.32
ORD-000842,CUST-0463,2023-04-20,Granola Variety Pack,Grocery,1,34.91,34.91
ORD-000843,CUST-0075,2023-06-03,Organic Dog Treats,Pet Supplies,1,9.27,9.27
ORD-000844,CUST-0062,2024-04-02,Organic Olive Oil,Grocery,1,34.33,34.33
ORD-000845,CUST-0162,2023-11-05,Camping Lantern,Outdoor,1,72.45,72.45
ORD-000846,CUST-0001,2023-08-26,STEM Robot Kit,Toys,2,45.55,91.10
ORD-000847,CUST-0009,2024-01-29,Travel Water Bowl,Pet Supplies,1,45.57,45.57
ORD-000848,CUST-0059,2024-03-05,Notebook Set,Office,2,26.22,52.44
ORD-000849,CUST-0229,2024-04-03,Ergonomic Chair Cushion,Office,1,25.50,25.50
ORD-000850,CUST-0468,2023-08-08,Insulated Cooler,Outdoor,1,137.17,137.17
ORD-000851,CUST-0015,2024-02-05,Granola Variety Pack,Grocery,2,15.65,31.30
ORD-000852,CUST-0168,2024-04-25,Solar Power Bank,Outdoor,1,18.35,18.35
ORD-000853,CUST-0088,2023-08-24,Ergonomic Chair Cushion,Office,2,89.46,178.92
ORD-000854,CUST-0184,2024-03-27,STEM Robot Kit,Toys,2,76.04,152.08
ORD-000855,CUST-0107,2024-11-10,Solar Power Bank,Outdoor,1,73.24,73.24
ORD-000856,CUST-0150,2023-12-17,Wooden Puzzle,Toys,1,84.68,84.68
ORD-000857,CUST-0087,2024-01-29,Desk Cable Tray,Office,1,13.52,13.52
ORD-000858,CUST-0269,2023-10-07,Ergonomic Chair Cushion,Office,1,48.30,48.30
ORD-000859,CUST-0016,2023-02-14,Ergonomic Chair Cushion,Office,3,24.06,72.18
ORD-000860,CUST-0354,2023-05-21,Granola Variety Pack,Grocery,1,26.50,26.50
ORD-000861,CUST-0390,2023-08-19,Board Game Deluxe,Toys,2,47.41,94.82
ORD-000862,CUST-0029,2024-07-27,Organic Dog Treats,Pet Supplies,1,47.49,47.49
ORD-000863,CUST-0483,2023-11-10,Notebook Set,Office,1,82.67,82.67
ORD-000864,CUST-0013,2023-09-09,Monitor Arm,Office,1,24.71,24.71
ORD-000865,CUST-0174,2023-11-04,Pet Grooming Brush,Pet Supplies,1,8.47,8.47
ORD-000866,CUST-0081,2024-12-25,Monitor Arm,Office,2,24.19,48.38
ORD-000867,CUST-0259,2024-06-07,Organic Dog Treats,Pet Supplies,1,44.18,44.18
ORD-000868,CUST-0163,2024-05-24,STEM Robot Kit,Toys,2,42.38,84.76
ORD-000869,CUST-0473,2024-04-10,Notebook Set,Office,2,48.25,96.50
ORD-000870,CUST-0300,2024-05-24,Building Blocks Set,Toys,1,43.56,43.56
ORD-000871,CUST-0006,2023-11-23,Protein Bar Box,Grocery,1,16.52,16.52
ORD-000872,CUST-0117,2023-07-19,Artisan Coffee Beans,Grocery,2,26.03,52.06
ORD-000873,CUST-0363,2023-10-09,Insulated Cooler,Outdoor,1,39.16,39.16
ORD-000874,CUST-0385,2024-10-05,Picnic Blanket,Outdoor,1,129.27,129.27
ORD-000875,CUST-0217,2023-07-16,Organic Olive Oil,Grocery,3,26.50,79.50
ORD-000876,CUST-0081,2023-05-15,Organic Olive Oil,Grocery,1,23.44,23.44
ORD-000877,CUST-0125,2023-11-14,Cat Window Perch,Pet Supplies,4,19.53,78.12
ORD-000878,CUST-0134,2024-12-19,Artisan Coffee Beans,Grocery,1,25.30,25.30
ORD-000879,CUST-0244,2024-03-11,Wooden Puzzle,Toys,2,47.09,94.18
ORD-000880,CUST-0482,2023-04-27,Artisan Coffee Beans,Grocery,1,24.68,24.68
ORD-000881,CUST-0396,2023-12-31,Ergonomic Chair Cushion,Office,1,13.03,13.03
ORD-000882,CUST-0330,2024-07-28,Solar Power Bank,Outdoor,2,19.37,38.74
ORD-000883,CUST-0446,2023-12-21,Ergonomic Chair Cushion,Office,2,13.65,27.30
ORD-000884,CUST-0003,2024-06-06,Camping Lantern,Outdoor,2,125.02,250.04
ORD-000885,CUST-0415,2023-10-12,STEM Robot Kit,Toys,1,83.27,83.27
ORD-000886,CUST-0375,2024-11-29,Desk Cable Tray,Office,1,26.35,26.35
ORD-000887,CUST-0010,2023-06-24,Artisan Coffee Beans,Grocery,1,26.07,26.07
ORD-000888,CUST-0423,2024-11-12,Pet Grooming Brush,Pet Supplies,2,20.91,41.82
ORD-000889,CUST-0472,2024-06-23,Monitor Arm,Office,3,13.77,41.31
ORD-000890,CUST-0239,2024-09-19,Camping Lantern,Outdoor,1,40.81,40.81
ORD-000891,CUST-0062,2024-12-29,Ergonomic Chair Cushion,Office,2,85.60,171.20
ORD-000892,CUST-0230,2024-12-24,Cat Window Perch,Pet Supplies,1,9.19,9.19
ORD-000893,CUST-0499,2024-08-25,Picnic Blanket,Outdoor,1,137.64,137.64
ORD-000894,CUST-0090,2024-12-25,Ergonomic Chair Cushion,Office,4,91.40,365.60
ORD-000895,CUST-0264,2024-10-28,Picnic Blanket,Outdoor,1,134.78,134.78
ORD-000896,CUST-0035,2023-12-02,Monitor Arm,Office,1,24.82,24.82
ORD-000897,CUST-0036,2024-10-23,Pet Grooming Brush,Pet Supplies,1,28.64,28.64
ORD-000898,CUST-0054,2024-11-19,Ergonomic Chair Cushion,Office,1,12.98,12.98
ORD-000899,CUST-0131,2024-08-28,STEM Robot Kit,Toys,1,14.46,14.46
ORD-000900,CUST-0005,2023-11-09,Pet Grooming Brush,Pet Supplies,1,20.24,20.24
ORD-000901,CUST-0234,2023-04-12,Insulated Cooler,Outdoor,3,137.19,411.57
ORD-000902,CUST-0292,2023-11-19,Notebook Set,Office,1,24.48,24.48
ORD-000903,CUST-0119,2023-01-05,Board Game Deluxe,Toys,2,78.06,156.12
ORD-000904,CUST-0077,2023-11-13,Solar Power Bank,Outdoor,1,19.58,19.58
ORD-000905,CUST-0055,2024-11-09,Cat Window Perch,Pet Supplies,2,46.32,92.64
ORD-000906,CUST-0092,2023-10-02,Granola Variety Pack,Grocery,1,25.26,25.26
ORD-000907,CUST-0098,2024-07-22,Camping Lantern,Outdoor,1,133.74,133.74
ORD-000908,CUST-0094,2023-01-12,Camping Lantern,Outdoor,1,133.39,133.39
ORD-000909,CUST-0288,2024-11-10,Wooden Puzzle,Toys,3,14.01,42.03
ORD-000910,CUST-0148,2024-06-04,Wooden Puzzle,Toys,1,15.53,15.53
ORD-000911,CUST-0416,2024-09-14,Desk Cable Tray,Office,1,13.37,13.37
ORD-000912,CUST-0010,2023-07-03,Artisan Coffee Beans,Grocery,1,10.29,10.29
ORD-000913,CUST-0035,2024-10-29,Organic Dog Treats,Pet Supplies,2,9.01,18.02
ORD-000914,CUST-0472,2024-08-11,Travel Water Bowl,Pet Supplies,2,27.54,55.08
ORD-000915,CUST-0423,2023-08-29,Organic Dog Treats,Pet Supplies,2,30.79,61.58
ORD-000916,CUST-0019,2024-03-11,Insulated Cooler,Outdoor,3,65.07,195.21
ORD-000917,CUST-0253,2024-01-08,Wooden Puzzle,Toys,1,14.27,14.27
ORD-000918,CUST-0342,2023-05-06,Wooden Puzzle,Toys,1,42.08,42.08
ORD-000919,CUST-0456,2024-10-13,Notebook Set,Office,2,91.80,183.60
ORD-000920,CUST-0283,2024-01-12,Protein Bar Box,Grocery,2,17.63,35.26
ORD-000921,CUST-0191,2023-09-05,Artisan Coffee Beans,Grocery,2,33.65,67.30
ORD-000922,CUST-0141,2023-04-11,Ergonomic Chair Cushion,Office,1,13.39,13.39
ORD-000923,CUST-0099,2023-01-23,Artisan Coffee Beans,Grocery,2,25.79,51.58
ORD-000924,CUST-0001,2024-11-21,Monitor Arm,Office,1,12.31,12.31
ORD-000925,CUST-0233,2024-11-30,Organic Dog Treats,Pet Supplies,1,29.57,29.57
ORD-000926,CUST-0218,2024-05-29,Pet Grooming Brush,Pet Supplies,3,9.39,28.17
ORD-000927,CUST-0203,2023-01-19,Notebook Set,Office,2,94.28,188.56
ORD-000928,CUST-0008,2024-09-08,Notebook Set,Office,1,12.03,12.03
ORD-000929,CUST-0015,2023-04-27,Monitor Arm,Office,1,13.49,13.49
ORD-000930,CUST-0029,2023-10-09,Ergonomic Chair Cushion,Office,1,45.59,45.59
ORD-000931,CUST-0031,2024-12-15,Cat Window Perch,Pet Supplies,1,9.02,9.02
ORD-000932,CUST-0036,2024-04-17,Building Blocks Set,Toys,2,15.24,30.48
ORD-000933,CUST-0342,2023-03-26,Ergonomic Chair Cushion,Office,2,23.70,47.40
ORD-000934,CUST-0134,2024-11-17,Cat Window Perch,Pet Supplies,1,20.89,20.89
ORD-000935,CUST-0030,2024-05-05,STEM Robot Kit,Toys,2,78.76,157.52
ORD-000936,CUST-0172,2024-07-23,Cat Window Perch,Pet Supplies,1,46.05,46.05
ORD-000937,CUST-0059,2023-10-15,Board Game Deluxe,Toys,1,22.34,22.34
ORD-000938,CUST-0494,2023-07-06,Protein Bar Box,Grocery,2,32.79,65.58
ORD-000939,CUST-0439,2024-09-04,Ergonomic Chair Cushion,Office,3,51.31,153.93
ORD-000940,CUST-0112,2024-10-08,Monitor Arm,Office,1,13.66,13.66
ORD-000941,CUST-0030,2024-03-29,Organic Dog Treats,Pet Supplies,2,43.74,87.48
ORD-000942,CUST-0264,2024-06-14,Artisan Coffee Beans,Grocery,2,35.00,70.00
ORD-000943,CUST-0197,2023-11-30,Cat Window Perch,Pet Supplies,2,46.29,92.58
ORD-000944,CUST-0177,2023-01-03,STEM Robot Kit,Toys,2,83.10,166.20
ORD-000945,CUST-0022,2023-09-03,Building Blocks Set,Toys,4,83.13,332.52
ORD-000946,CUST-0211,2024-02-02,Camping Lantern,Outdoor,1,18.97,18.97
ORD-000947,CUST-0363,2024-11-09,Organic Dog Treats,Pet Supplies,4,9.26,37.04
ORD-000948,CUST-0245,2023-01-30,Insulated Cooler,Outdoor,1,73.37,73.37
ORD-000949,CUST-0018,2024-01-01,Granola Variety Pack,Grocery,1,10.30,10.30
ORD-000950,CUST-0009,2023-04-15,Ergonomic Chair Cushion,Office,1,12.43,12.43
ORD-000951,CUST-0160,2023-09-20,Organic Dog Treats,Pet Supplies,1,20.10,20.10
ORD-000952,CUST-0010,2023-01-15,Wooden Puzzle,Toys,1,45.89,45.89
ORD-000953,CUST-0140,2023-11-29,Building Blocks Set,Toys,2,47.73,95.46
ORD-000954,CUST-0417,2024-07-07,Protein Bar Box,Grocery,1,17.47,17.47
ORD-000955,CUST-0109,2023-09-05,Organic Dog Treats,Pet Supplies,2,30.86,61.72
ORD-000956,CUST-0056,2023-10-23,Insulated Cooler,Outdoor,1,18.20,18.20
ORD-000957,CUST-0337,2024-07-07,Granola Variety Pack,Grocery,1,17.60,17.60
ORD-000958,CUST-0061,2024-09-08,Building Blocks Set,Toys,1,24.02,24.02
ORD-000959,CUST-0001,2024-02-29,Desk Cable Tray,Office,1,13.50,13.50
ORD-000960,CUST-0065,2024-03-16,Organic Dog Treats,Pet Supplies,1,20.20,20.20
ORD-000961,CUST-0014,2024-11-14,Camping Lantern,Outdoor,1,19.68,19.68
ORD-000962,CUST-0083,2024-10-22,Monitor Arm,Office,1,93.45,93.45
ORD-000963,CUST-0041,2023-04-25,Organic Dog Treats,Pet Supplies,1,46.33,46.33
ORD-000964,CUST-0080,2024-03-29,Pet Grooming Brush,Pet Supplies,2,30.60,61.20
ORD-000965,CUST-0140,2024-06-16,Granola Variety Pack,Grocery,4,10.57,42.28
ORD-000966,CUST-0169,2023-12-11,Board Game Deluxe,Toys,1,42.88,42.88
ORD-000967,CUST-0289,2023-03-14,Building Blocks Set,Toys,1,83.44,83.44
ORD-000968,CUST-0197,2023-07-29,Protein Bar Box,Grocery,1,26.45,26.45
ORD-000969,CUST-0462,2023-07-06,Granola Variety Pack,Grocery,1,9.79,9.79
ORD-000970,CUST-0054,2024-09-17,Pet Grooming Brush,Pet Supplies,1,20.08,20.08
ORD-000971,CUST-0239,2023-04-11,Ergonomic Chair Cushion,Office,1,87.84,87.84
ORD-000972,CUST-0010,2024-08-17,STEM Robot Kit,Toys,1,47.65,47.65
ORD-000973,CUST-0341,2023-12-03,Ergonomic Chair Cushion,Office,2,91.10,182.20
ORD-000974,CUST-0294,2024-08-23,Granola Variety Pack,Grocery,2,24.61,49.22
ORD-000975,CUST-0023,2023-10-28,Notebook Set,Office,1,26.13,26.13
ORD-000976,CUST-0043,2024-12-10,Camping Lantern,Outdoor,2,67.40,134.80
ORD-000977,CUST-0488,2024-02-14,Building Blocks Set,Toys,1,40.67,40.67
ORD-000978,CUST-0201,2023-03-14,Artisan Coffee Beans,Grocery,1,17.69,17.69
ORD-000979,CUST-0065,2024-07-21,Notebook Set,Office,1,93.76,93.76
ORD-000980,CUST-0088,2023-09-18,STEM Robot Kit,Toys,1,45.17,45.17
ORD-000981,CUST-0479,2023-04-02,Pet Grooming Brush,Pet Supplies,3,21.13,63.39
ORD-000982,CUST-0389,2024-06-21,Pet Grooming Brush,Pet Supplies,1,20.91,20.91
ORD-000983,CUST-0005,2024-09-23,Protein Bar Box,Grocery,3,10.15,30.45
ORD-000984,CUST-0012,2024-11-17,Camping Lantern,Outdoor,1,125.57,125.57
ORD-000985,CUST-0157,2024-12-02,Artisan Coffee Beans,Grocery,1,33.42,33.42
ORD-000986,CUST-0139,2024-12-17,Notebook Set,Office,1,92.05,92.05
ORD-000987,CUST-0024,2024-08-15,Board Game Deluxe,Toys,1,13.74,13.74
ORD-000988,CUST-0012,2023-12-13,Organic Olive Oil,Grocery,2,17.10,34.20
ORD-000989,CUST-0251,2023-06-20,Wooden Puzzle,Toys,1,81.97,81.97
ORD-000990,CUST-0103,2023-03-07,Artisan Coffee Beans,Grocery,2,24.55,49.10
ORD-000991,CUST-0004,2024-10-31,Organic Dog Treats,Pet Supplies,1,9.18,9.18
ORD-000992,CUST-0001,2024-05-21,Camping Lantern,Outdoor,2,19.61,39.22
ORD-000993,CUST-0018,2024-03-19,Camping Lantern,Outdoor,1,20.02,20.02
ORD-000994,CUST-0351,2023-10-18,Artisan Coffee Beans,Grocery,1,31.23,31.23
ORD-000995,CUST-0055,2024-10-20,Organic Dog Treats,Pet Supplies,2,20.43,40.86
ORD-000996,CUST-0119,2024-10-12,Camping Lantern,Outdoor,1,69.39,69.39
ORD-000997,CUST-0394,2024-07-17,Artisan Coffee Beans,Grocery,1,17.06,17.06
ORD-000998,CUST-0110,2024-06-04,Desk Cable Tray,Office,4,25.66,102.64
ORD-000999,CUST-0035,2024-11-29,Insulated Cooler,Outdoor,3,41.04,123.12
ORD-001000,CUST-0161,2023-05-20,Organic Dog Treats,Pet Supplies,2,47.27,94.54
ORD-001001,CUST-0462,2024-08-02,Travel Water Bowl,Pet Supplies,1,8.27,8.27
ORD-001002,CUST-0387,2024-03-03,Cat Window Perch,Pet Supplies,3,21.09,63.27
ORD-001003,CUST-0001,2024-08-01,Camping Lantern,Outdoor,1,65.06,65.06
ORD-001004,CUST-0039,2023-02-23,Granola Variety Pack,Grocery,1,16.71,16.71
ORD-001005,CUST-0376,2023-07-11,Ergonomic Chair Cushion,Office,1,52.59,52.59
ORD-001006,CUST-0029,2024-11-10,Protein Bar Box,Grocery,1,17.43,17.43
ORD-001007,CUST-0110,2023-06-08,Camping Lantern,Outdoor,1,17.71,17.71
ORD-001008,CUST-0455,2023-07-14,Protein Bar Box,Grocery,2,24.04,48.08
ORD-001009,CUST-0011,2024-02-22,Monitor Arm,Office,2,25.42,50.84
ORD-001010,CUST-0046,2024-04-27,Camping Lantern,Outdoor,1,42.36,42.36
ORD-001011,CUST-0290,2023-03-19,Picnic Blanket,Outdoor,4,131.00,524.00
ORD-001012,CUST-0264,2023-08-22,Ergonomic Chair Cushion,Office,2,24.34,48.68
ORD-001013,CUST-0196,2023-05-04,Artisan Coffee Beans,Grocery,1,26.43,26.43
ORD-001014,CUST-0257,2023-05-01,Monitor Arm,Office,1,52.16,52.16
ORD-001015,CUST-0437,2024-01-28,Cat Window Perch,Pet Supplies,2,29.71,59.42
ORD-001016,CUST-0239,2023-03-03,Organic Dog Treats,Pet Supplies,1,9.09,9.09
ORD-001017,CUST-0402,2024-08-15,Monitor Arm,Office,1,91.70,91.70
ORD-001018,CUST-0073,2023-07-01,Wooden Puzzle,Toys,1,14.55,14.55
ORD-001019,CUST-0164,2024-10-06,Wooden Puzzle,Toys,1,84.28,84.28
ORD-001020,CUST-0094,2023-07-16,Wooden Puzzle,Toys,1,23.90,23.90
ORD-001021,CUST-0032,2024-02-07,Solar Power Bank,Outdoor,2,18.47,36.94
ORD-001022,CUST-0219,2023-02-17,Insulated Cooler,Outdoor,1,41.24,41.24
ORD-001023,CUST-0030,2024-11-14,Wooden Puzzle,Toys,1,84.87,84.87
ORD-001024,CUST-0080,2024-09-25,STEM Robot Kit,Toys,2,23.20,46.40
ORD-001025,CUST-0022,2023-12-02,Picnic Blanket,Outdoor,1,19.32,19.32
ORD-001026,CUST-0212,2024-12-31,Organic Dog Treats,Pet Supplies,2,31.11,62.22
ORD-001027,CUST-0346,2023-09-22,Board Game Deluxe,Toys,1,24.15,24.15
ORD-001028,CUST-0204,2023-01-15,Solar Power Bank,Outdoor,1,19.55,19.55
ORD-001029,CUST-0076,2023-07-23,Monitor Arm,Office,1,25.53,25.53
ORD-001030,CUST-0012,2023-05-10,Travel Water Bowl,Pet Supplies,1,47.13,47.13
ORD-001031,CUST-0073,2023-11-20,Ergonomic Chair Cushion,Office,1,23.56,23.56
ORD-001032,CUST-0070,2024-06-17,Cat Window Perch,Pet Supplies,1,31.25,31.25
ORD-001033,CUST-0023,2023-03-13,Organic Olive Oil,Grocery,2,23.57,47.14
ORD-001034,CUST-0002,2023-08-30,Organic Dog Treats,Pet Supplies,2,18.58,37.16
ORD-001035,CUST-0035,2023-12-28,Organic Dog Treats,Pet Supplies,2,31.02,62.04
ORD-001036,CUST-0031,2024-07-09,Monitor Arm,Office,1,13.31,13.31
ORD-001037,CUST-0477,2023-08-27,Wooden Puzzle,Toys,1,43.96,43.96
ORD-001038,CUST-0258,2024-04-03,Ergonomic Chair Cushion,Office,2,13.58,27.16
ORD-001039,CUST-0291,2023-06-16,Insulated Cooler,Outdoor,1,131.57,131.57
