order_id,customer_id,order_date,product_name,category,quantity,unit_price,revenue
ORD-000308,CUST-0043,2024-01-28,Graphic T-Shirt,Clothing,1,44.82,44.82
ORD-000309,CUST-0016,2024-12-10,Air Fryer,Home & Kitchen,1,118.16,118.16
ORD-000310,CUST-0020,2023-07-30,Body Lotion,Beauty,1,8.45,8.45
ORD-000311,CUST-0014,2024-04-16,Kitchen Knife Set,Home & Kitchen,1,39.33,39.33
ORD-000312,CUST-0031,2023-06-15,Bluetooth Speaker,Electronics,1,359.22,359.22
ORD-000313,CUST-0012,2023-10-23,Yoga Mat,Sports,3,26.21,78.63
ORD-000314,CUST-0032,2023-11-02,Python Crash Course,Books,1,10.59,10.59
ORD-000315,CUST-0032,2023-07-09,Mechanical Keyboard,Electronics,1,92.84,92.84
ORD-000316,CUST-0043,2024-07-17,Hair Dryer,Beauty,1,23.65,23.65
ORD-000317,CUST-0083,2023-01-18,Data Analytics Primer,Books,3,7.24,21.72
ORD-000318,CUST-0065,2024-09-08,Water Bottle,Sports,3,38.47,115.41
ORD-000319,CUST-0026,2023-11-29,Leadership Playbook,Books,1,36.13,36.13
ORD-000320,CUST-0077,2024-11-20,Yoga Leggings,Clothing,3,79.25,237.75
ORD-000321,CUST-0022,2024-11-10,Wireless Headphones,Electronics,2,125.20,250.40
ORD-000322,CUST-0012,2024-03-08,Yoga Mat,Sports,2,38.85,77.70
ORD-000323,CUST-0017,2024-11-22,Wireless Headphones,Electronics,1,125.69,125.69
ORD-000324,CUST-0015,2024-06-26,Smart Watch,Electronics,2,199.83,399.66
ORD-000325,CUST-0003,2024-01-13,Cotton Hoodie,Clothing,2,60.28,120.56
ORD-000326,CUST-0035,2024-02-27,Smart Watch,Electronics,4,92.65,370.60
ORD-000327,CUST-0005,2024-06-01,Resistance Bands,Sports,3,41.13,123.39
ORD-000328,CUST-0037,2024-03-15,Hair Dryer,Beauty,1,19.64,19.64
ORD-000329,CUST-0005,2023-08-29,Bed Sheet Set,Home & Kitchen,1,39.02,39.02
ORD-000330,CUST-0021,2023-04-10,USB-C Hub,Electronics,1,90.13,90.13
ORD-000331,CUST-0035,2024-11-26,Adjustable Dumbbell,Sports,1,42.32,42.32
ORD-000332,CUST-0038,2023-11-06,Air Fryer,Home & Kitchen,1,40.96,40.96
ORD-000333,CUST-0023,2024-02-06,Bed Sheet Set,Home & Kitchen,1,230.57,230.57
ORD-000334,CUST-0006,2023-05-28,Rain Jacket,Clothing,1,28.95,28.95
ORD-000335,CUST-0010,2023-07-23,Wireless Headphones,Electronics,1,199.46,199.46
ORD-000336,CUST-0033,2023-12-22,Foam Roller,Sports,2,37.73,75.46
ORD-000337,CUST-0047,2024-09-07,Running Shoes,Clothing,2,81.96,163.92
ORD-000338,CUST-0001,2023-01-04,Running Shoes,Clothing,2,31.81,63.62
ORD-000339,CUST-0011,2023-06-18,Mechanical Keyboard,Electronics,1,185.05,185.05
ORD-000340,CUST-0032,2023-10-23,Wireless Headphones,Electronics,1,130.79,130.79
ORD-000341,CUST-0001,2024-12-20,Air Fryer,Home & Kitchen,1,125.61,125.61
ORD-000342,CUST-0070,2023-07-29,Resistance Bands,Sports,3,26.17,78.51
ORD-000343,CUST-0029,2023-12-28,Coffee Grinder,Home & Kitchen,1,252.63,252.63
ORD-000344,CUST-0021,2023-09-17,USB-C Hub,Electronics,2,62.43,124.86
ORD-000345,CUST-0017,2024-08-23,Cotton Hoodie,Clothing,1,30.76,30.76
ORD-000346,CUST-0009,2023-03-14,Vitamin C Serum,Beauty,2,36.48,72.96
ORD-000347,CUST-0003,2024-05-22,Mechanical Keyboard,Electronics,3,211.97,635.91
ORD-000348,CUST-0056,2024-03-16,Bluetooth Speaker,Electronics,1,364.11,364.11
ORD-000349,CUST-0041,2024-02-05,Vitamin C Serum,Beauty,1,17.92,17.92
ORD-000350,CUST-0012,2023-05-19,Resistance Bands,Sports,2,17.14,34.28
ORD-000351,CUST-0010,2024-03-02,Vitamin C Serum,Beauty,1,34.11,34.11
ORD-000352,CUST-0001,2024-03-06,Cotton Hoodie,Clothing,1,62.61,62.61
ORD-000353,CUST-0011,2024-05-30,USB-C Hub,Electronics,2,137.71,275.42
ORD-000354,CUST-0036,2023-08-28,Cotton Hoodie,Clothing,2,56.74,113.48
ORD-000355,CUST-0037,2023-08-27,Cotton Hoodie,Clothing,2,45.53,91.06
ORD-000356,CUST-0048,2023-09-07,Body Lotion,Beauty,2,7.80,15.60
ORD-000357,CUST-0040,2023-11-10,Cotton Hoodie,Clothing,1,84.36,84.36
ORD-000358,CUST-0002,2023-07-31,USB-C Hub,Electronics,2,186.61,373.22
ORD-000359,CUST-0042,2023-01-20,Coffee Grinder,Home & Kitchen,1,116.56,116.56
ORD-000360,CUST-0018,2024-11-09,Sunscreen SPF 50,Beauty,1,19.59,19.59
ORD-000361,CUST-0026,2023-11-01,Robot Vacuum,Home & Kitchen,2,21.07,42.14
ORD-000362,CUST-0075,2024-12-25,Air Fryer,Home & Kitchen,2,41.34,82.68
ORD-000363,CUST-0032,2023-08-02,Air Fryer,Home & Kitchen,1,19.98,19.98
ORD-000364,CUST-0017,2024-04-20,Leadership Playbook,Books,1,36.86,36.86
ORD-000365,CUST-0014,2023-06-22,Wireless Headphones,Electronics,1,367.84,367.84
ORD-000366,CUST-0019,2024-06-27,Kitchen Knife Set,Home & Kitchen,2,20.26,40.52
ORD-000367,CUST-0001,2023-03-15,Foam Roller,Sports,1,10.60,10.60
ORD-000368,CUST-0005,2024-05-17,Foam Roller,Sports,3,63.90,191.70
ORD-000369,CUST-0006,2023-12-13,Rain Jacket,Clothing,1,21.03,21.03
ORD-000370,CUST-0031,2023-12-17,Water Bottle,Sports,3,126.62,379.86
ORD-000371,CUST-0070,2023-07-06,Rain Jacket,Clothing,1,46.95,46.95
ORD-000372,CUST-0048,2023-12-07,Air Fryer,Home & Kitchen,3,19.29,57.87
ORD-000373,CUST-0068,2024-12-02,Data Analytics Primer,Books,1,14.63,14.63
ORD-000374,CUST-0075,2024-03-17,Healthy Meal Prep,Books,1,37.12,37.12
ORD-000375,CUST-0033,2023-12-28,Air Fryer,Home & Kitchen,1,250.61,250.61
ORD-000376,CUST-0015,2023-11-18,Cotton Hoodie,Clothing,2,20.97,41.94
ORD-000377,CUST-0030,2023-08-06,Trail Backpack,Sports,1,10.49,10.49
ORD-000378,CUST-0063,2023-03-01,Bluetooth Speaker,Electronics,2,91.22,182.44
ORD-000379,CUST-0034,2024-10-23,Wireless Headphones,Electronics,1,134.21,134.21
ORD-000380,CUST-0036,2023-03-04,Sunscreen SPF 50,Beauty,1,7.64,7.64
ORD-000381,CUST-0036,2024-02-08,Coffee Grinder,Home & Kitchen,4,239.36,957.44
ORD-000382,CUST-0003,2023-12-01,Cotton Hoodie,Clothing,1,18.64,18.64
ORD-000383,CUST-0056,2024-12-16,Portable Charger,Electronics,3,359.35,1078.05
ORD-000384,CUST-0027,2023-12-26,Air Fryer,Home & Kitchen,1,72.15,72.15
ORD-000385,CUST-0005,2024-01-30,Wireless Headphones,Electronics,1,61.29,61.29
ORD-000386,CUST-0002,2023-01-23,Smart Watch,Electronics,1,61.72,61.72
ORD-000387,CUST-0054,2024-10-12,Running Shoes,Clothing,1,75.91,75.91
ORD-000388,CUST-0001,2023-12-03,Python Crash Course,Books,1,6.78,6.78
ORD-000389,CUST-0014,2023-04-22,Denim Jacket,Clothing,1,60.52,60.52
ORD-000390,CUST-0005,2023-12-09,Cotton Hoodie,Clothing,2,30.63,61.26
ORD-000391,CUST-0008,2023-04-15,Denim Jacket,Clothing,2,63.52,127.04
ORD-000392,CUST-0022,2024-12-13,Cotton Hoodie,Clothing,3,82.00,246.00
ORD-000393,CUST-0012,2024-06-08,Smart Watch,Electronics,1,92.27,92.27
ORD-000394,CUST-0001,2024-06-01,Hair Dryer,Beauty,2,35.28,70.56
ORD-000395,CUST-0067,2024-11-20,Wireless Headphones,Electronics,1,122.86,122.86
ORD-000396,CUST-0009,2024-12-14,Vitamin C Serum,Beauty,1,26.40,26.40
ORD-000397,CUST-0075,2023-07-29,Running Shoes,Clothing,1,44.62,44.62
ORD-000398,CUST-0025,2023-04-17,Air Fryer,Home & Kitchen,2,250.65,501.30
ORD-000399,CUST-0024,2024-12-20,Cotton Hoodie,Clothing,1,20.38,20.38
ORD-000400,CUST-0014,2024-11-02,Business Handbook,Books,1,24.80,24.80
ORD-000401,CUST-0003,2024-03-31,Wireless Headphones,Electronics,2,63.29,126.58
ORD-000402,CUST-0003,2024-02-19,Air Fryer,Home & Kitchen,1,76.53,76.53
ORD-000403,CUST-0048,2024-01-10,Vitamin C Serum,Beauty,1,36.69,36.69
ORD-000404,CUST-0030,2024-05-06,Smart Watch,Electronics,1,128.97,128.97
ORD-000405,CUST-0001,2024-06-29,Cotton Hoodie,Clothing,1,44.42,44.42
ORD-000406,CUST-0060,2024-06-05,Denim Jacket,Clothing,2,41.75,83.50
ORD-000407,CUST-0006,2023-11-05,Yoga Leggings,Clothing,3,20.25,60.75
ORD-000408,CUST-0013,2023-08-13,Air Fryer,Home & Kitchen,1,79.38,79.38
ORD-000409,CUST-0021,2023-12-12,Kitchen Knife Set,Home & Kitchen,4,20.93,83.72
ORD-000410,CUST-0078,2023-06-10,Graphic T-Shirt,Clothing,1,27.46,27.46
ORD-000411,CUST-0032,2024-05-15,Makeup Brush Set,Beauty,2,19.22,38.44
ORD-000412,CUST-0008,2023-10-21,Cotton Hoodie,Clothing,1,29.33,29.33
ORD-000413,CUST-0055,2023-11-27,Adjustable Dumbbell,Sports,2,115.10,230.20
ORD-000414,CUST-0003,2023-03-16,Wireless Headphones,Electronics,2,95.18,190.36
ORD-000415,CUST-0005,2024-09-27,Cotton Hoodie,Clothing,1,30.69,30.69
ORD-000416,CUST-0001,2024-11-12,Portable Charger,Electronics,1,93.10,93.10
ORD-000417,CUST-0013,2023-02-12,Bluetooth Speaker,Electronics,1,198.66,198.66
ORD-000418,CUST-0009,2024-06-19,Air Fryer,Home & Kitchen,1,259.42,259.42
ORD-000419,CUST-0015,2023-06-24,Wireless Headphones,Electronics,1,40.47,40.47
ORD-000420,CUST-0064,2023-12-25,Bluetooth Speaker,Electronics,1,357.03,357.03
ORD-000421,CUST-0003,2024-03-16,Wireless Headphones,Electronics,4,36.91,147.64
ORD-000422,CUST-0006,2024-05-04,Smart Watch,Electronics,4,92.29,369.16
ORD-000423,CUST-0011,2023-12-17,Air Fryer,Home & Kitchen,2,20.88,41.76
ORD-000424,CUST-0081,2024-10-29,Air Fryer,Home & Kitchen,1,20.68,20.68
ORD-000425,CUST-0004,2023-12-19,Air Fryer,Home & Kitchen,3,76.48,229.44
ORD-000426,CUST-0001,2024-07-25,Yoga Mat,Sports,3,10.46,31.38
ORD-000427,CUST-0068,2023-07-06,Makeup Brush Set,Beauty,1,25.43,25.43
ORD-000428,CUST-0001,2023-01-29,Cotton Hoodie,Clothing,3,81.53,244.59
ORD-000429,CUST-0051,2024-08-16,Adjustable Dumbbell,Sports,2,65.94,131.88
ORD-000430,CUST-0009,2023-04-02,Face Moisturizer,Beauty,1,58.61,58.61
ORD-000431,CUST-0023,2023-10-02,Resistance Bands,Sports,1,121.34,121.34
ORD-000432,CUST-0006,2024-12-30,Leadership Playbook,Books,2,9.78,19.56
ORD-000433,CUST-0014,2024-04-20,Smart Watch,Electronics,1,201.49,201.49
ORD-000434,CUST-0007,2023-11-04,Air Fryer,Home & Kitchen,3,41.99,125.97
ORD-000435,CUST-0035,2023-05-17,Bluetooth Speaker,Electronics,1,208.35,208.35
ORD-000436,CUST-0001,2024-03-30,Data Analytics Primer,Books,1,26.31,26.31
ORD-000437,CUST-0059,2023-12-02,Resistance Bands,Sports,1,41.80,41.80
ORD-000438,CUST-0042,2024-05-13,Yoga Leggings,Clothing,4,19.17,76.68
ORD-000439,CUST-0009,2023-08-26,Face Moisturizer,Beauty,1,13.67,13.67
ORD-000440,CUST-0002,2024-05-05,Mechanical Keyboard,Electronics,1,91.87,91.87
ORD-000441,CUST-0012,2024-11-18,Yoga Leggings,Clothing,1,75.60,75.60
ORD-000442,CUST-0017,2024-11-06,Leadership Playbook,Books,1,19.39,19.39
ORD-000443,CUST-0072,2023-07-25,USB-C Hub,Electronics,1,92.19,92.19
ORD-000444,CUST-0040,2024-11-11,Face Moisturizer,Beauty,1,19.07,19.07
ORD-000445,CUST-0021,2023-05-31,Air Fryer,Home & Kitchen,1,78.66,78.66
ORD-000446,CUST-0046,2024-11-19,Coffee Grinder,Home & Kitchen,3,255.29,765.87
ORD-000447,CUST-0041,2023-02-19,Wireless Headphones,Electronics,1,57.45,57.45
ORD-000448,CUST-0015,2023-05-03,Running Shoes,Clothing,2,31.70,63.40
ORD-000449,CUST-0050,2023-04-24,Healthy Meal Prep,Books,2,33.28,66.56
ORD-000450,CUST-0016,2024-11-01,Air Fryer,Home & Kitchen,2,250.85,501.70
ORD-000451,CUST-0004,2023-10-07,Water Bottle,Sports,1,121.63,121.63
ORD-000452,CUST-0074,2024-05-14,Foam Roller,Sports,1,59.78,59.78
ORD-000453,CUST-0074,2024-12-02,Mechanical Keyboard,Electronics,1,55.19,55.19
ORD-000454,CUST-0001,2023-05-15,Wireless Headphones,Electronics,2,40.45,80.90
ORD-000455,CUST-0003,2024-12-22,Resistance Bands,Sports,1,9.50,9.50
ORD-000456,CUST-0027,2024-05-21,Robot Vacuum,Home & Kitchen,1,121.89,121.89
ORD-000457,CUST-0003,2023-12-14,Denim Jacket,Clothing,1,47.42,47.42
ORD-000458,CUST-0058,2023-11-11,Air Fryer,Home & Kitchen,1,265.15,265.15
ORD-000459,CUST-0004,2024-12-13,Wireless Headphones,Electronics,1,123.68,123.68
ORD-000460,CUST-0001,2024-06-25,Vitamin C Serum,Beauty,2,13.58,27.16
ORD-000461,CUST-0036,2024-11-21,Smart Watch,Electronics,2,41.58,83.16
ORD-000462,CUST-0004,2024-12-07,Robot Vacuum,Home & Kitchen,1,79.01,79.01
ORD-000463,CUST-0049,2023-11-24,Face Moisturizer,Beauty,1,20.09,20.09
ORD-000464,CUST-0010,2023-03-14,Face Moisturizer,Beauty,1,36.46,36.46
ORD-000465,CUST-0045,2023-11-28,Vitamin C Serum,Beauty,1,8.43,8.43
ORD-000466,CUST-0021,2024-12-27,Air Fryer,Home & Kitchen,1,40.92,40.92
ORD-000467,CUST-0026,2024-06-01,Yoga Mat,Sports,2,40.35,80.70
ORD-000468,CUST-0072,2023-06-02,Vitamin C Serum,Beauty,1,19.08,19.08
ORD-000469,CUST-0020,2024-12-28,Smart Watch,Electronics,2,203.05,406.10
ORD-000470,CUST-0019,2024-11-12,Air Fryer,Home & Kitchen,1,118.62,118.62
ORD-000471,CUST-0036,2024-12-22,Wireless Headphones,Electronics,3,37.22,111.66
ORD-000472,CUST-0073,2023-11-22,Wireless Headphones,Electronics,1,60.53,60.53
ORD-000473,CUST-0022,2023-07-31,USB-C Hub,Electronics,1,61.13,61.13
ORD-000474,CUST-0050,2024-05-19,Wireless Headphones,Electronics,2,60.80,121.60
ORD-000475,CUST-0035,2024-12-16,Air Fryer,Home & Kitchen,1,78.88,78.88
ORD-000476,CUST-0001,2024-09-27,Mechanical Keyboard,Electronics,1,129.52,129.52
ORD-000477,CUST-0037,2024-04-28,Coffee Grinder,Home & Kitchen,2,119.26,238.52
ORD-000478,CUST-0007,2023-12-28,Cotton Hoodie,Clothing,2,76.90,153.80
ORD-000479,CUST-0016,2024-12-02,Smart Watch,Electronics,1,63.46,63.46
ORD-000480,CUST-0001,2023-11-14,Sunscreen SPF 50,Beauty,1,20.05,20.05
ORD-000481,CUST-0010,2024-05-21,Yoga Mat,Sports,1,24.99,24.99
ORD-000482,CUST-0020,2024-09-14,Makeup Brush Set,Beauty,1,26.45,26.45
ORD-000483,CUST-0054,2024-03-29,Cotton Hoodie,Clothing,1,79.42,79.42
ORD-000484,CUST-0059,2023-10-21,Air Fryer,Home & Kitchen,1,73.83,73.83
ORD-000485,CUST-0019,2024-12-26,Bluetooth Speaker,Electronics,1,62.17,62.17
ORD-000486,CUST-0013,2023-01-08,Water Bottle,Sports,1,9.63,9.63
ORD-000487,CUST-0007,2024-10-13,Air Fryer,Home & Kitchen,1,41.54,41.54
ORD-000488,CUST-0001,2023-11-28,Air Fryer,Home & Kitchen,4,234.14,936.56
ORD-000489,CUST-0019,2023-07-20,Cotton Hoodie,Clothing,2,43.46,86.92
ORD-000490,CUST-0036,2024-06-27,Denim Jacket,Clothing,2,31.68,63.36
ORD-000491,CUST-0055,2024-08-18,Air Fryer,Home & Kitchen,1,18.32,18.32
ORD-000492,CUST-0008,2023-12-09,Coffee Grinder,Home & Kitchen,1,39.93,39.93
ORD-000493,CUST-0009,2023-05-11,Healthy Meal Prep,Books,1,14.26,14.26
ORD-000494,CUST-0016,2024-10-27,Running Shoes,Clothing,1,84.08,84.08
ORD-000495,CUST-0004,2024-08-03,Cotton Hoodie,Clothing,1,19.15,19.15
ORD-000496,CUST-0047,2024-06-04,Wireless Headphones,Electronics,1,188.49,188.49
ORD-000497,CUST-0052,2024-12-22,Bluetooth Speaker,Electronics,1,132.50,132.50
ORD-000498,CUST-0024,2023-11-20,Coffee Grinder,Home & Kitchen,1,252.36,252.36
ORD-000499,CUST-0048,2024-11-01,Bluetooth Speaker,Electronics,1,38.79,38.79
ORD-000500,CUST-0004,2023-06-20,Coffee Grinder,Home & Kitchen,2,77.98,155.96
